task_id,run_id,fault_type,fault_class,format,exact,dataset
t21,t21|corrupted_output,corrupted_output,tool,diff,1,121
t21,t21|corrupted_output,corrupted_output,tool,prov,0,121
t21,t21|dropped_note,dropped_note,state,log,1,121
t21,t21|dropped_note,dropped_note,state,diff,0,121
t21,t21|dropped_note,dropped_note,state,prov,1,121
t21,t21|overwritten_note,overwritten_note,state,log,0,121
t21,t21|overwritten_note,overwritten_note,state,diff,1,121
t21,t21|overwritten_note,overwritten_note,state,prov,0,121
t21,t21|wrong_source,wrong_source,evidence,log,1,121
t21,t21|wrong_source,wrong_source,evidence,diff,1,121
t21,t21|wrong_source,wrong_source,evidence,prov,1,121
t21,t21|no_source,no_source,evidence,log,1,121
t21,t21|no_source,no_source,evidence,diff,1,121
t21,t21|no_source,no_source,evidence,prov,1,121
t22,t22|wrong_argument,wrong_argument,tool,log,1,121
t22,t22|wrong_argument,wrong_argument,tool,diff,1,121
t22,t22|wrong_argument,wrong_argument,tool,prov,1,121
t22,t22|corrupted_output,corrupted_output,tool,log,1,121
t22,t22|corrupted_output,corrupted_output,tool,diff,1,121
t22,t22|corrupted_output,corrupted_output,tool,prov,1,121
t22,t22|dropped_note,dropped_note,state,log,1,121
t22,t22|dropped_note,dropped_note,state,diff,1,121
t22,t22|dropped_note,dropped_note,state,prov,1,121
t22,t22|overwritten_note,overwritten_note,state,log,1,121
t22,t22|overwritten_note,overwritten_note,state,diff,1,121
t22,t22|overwritten_note,overwritten_note,state,prov,0,121
t22,t22|wrong_source,wrong_source,evidence,log,1,121
t22,t22|wrong_source,wrong_source,evidence,diff,1,121
t22,t22|wrong_source,wrong_source,evidence,prov,1,121
t22,t22|no_source,no_source,evidence,log,1,121
t22,t22|no_source,no_source,evidence,diff,1,121
t22,t22|no_source,no_source,evidence,prov,1,121
t23,t23|wrong_argument,wrong_argument,tool,log,1,121
t23,t23|wrong_argument,wrong_argument,tool,diff,1,121
t23,t23|wrong_argument,wrong_argument,tool,prov,1,121
t23,t23|corrupted_output,corrupted_output,tool,log,0,121
t23,t23|corrupted_output,corrupted_output,tool,diff,0,121
t23,t23|corrupted_output,corrupted_output,tool,prov,1,121
t23,t23|dropped_note,dropped_note,state,log,1,121
t23,t23|dropped_note,dropped_note,state,diff,1,121
t23,t23|dropped_note,dropped_note,state,prov,1,121
t23,t23|overwritten_note,overwritten_note,state,log,0,121
t23,t23|overwritten_note,overwritten_note,state,diff,1,121
t23,t23|overwritten_note,overwritten_note,state,prov,1,121
t23,t23|wrong_source,wrong_source,evidence,log,1,121
t23,t23|wrong_source,wrong_source,evidence,diff,1,121
t23,t23|wrong_source,wrong_source,evidence,prov,1,121
t23,t23|no_source,no_source,evidence,log,1,121
t23,t23|no_source,no_source,evidence,diff,1,121
t23,t23|no_source,no_source,evidence,prov,1,121
t24,t24|wrong_argument,wrong_argument,tool,log,1,121
t24,t24|wrong_argument,wrong_argument,tool,diff,0,121
t24,t24|wrong_argument,wrong_argument,tool,prov,0,121
t24,t24|corrupted_output,corrupted_output,tool,log,0,121
t24,t24|corrupted_output,corrupted_output,tool,diff,1,121
t24,t24|corrupted_output,corrupted_output,tool,prov,1,121
t24,t24|dropped_note,dropped_note,state,log,1,121
t24,t24|dropped_note,dropped_note,state,diff,1,121
t24,t24|dropped_note,dropped_note,state,prov,1,121
t24,t24|overwritten_note,overwritten_note,state,log,0,121
t24,t24|overwritten_note,overwritten_note,state,diff,1,121
t24,t24|overwritten_note,overwritten_note,state,prov,1,121
t24,t24|wrong_source,wrong_source,evidence,log,1,121
t24,t24|wrong_source,wrong_source,evidence,diff,1,121
t24,t24|wrong_source,wrong_source,evidence,prov,0,121
t24,t24|no_source,no_source,evidence,log,1,121
t24,t24|no_source,no_source,evidence,diff,1,121
t24,t24|no_source,no_source,evidence,prov,1,121
t25,t25|wrong_argument,wrong_argument,tool,log,1,121
t25,t25|wrong_argument,wrong_argument,tool,diff,1,121
t25,t25|wrong_argument,wrong_argument,tool,prov,1,121
t25,t25|corrupted_output,corrupted_output,tool,log,0,121
t25,t25|corrupted_output,corrupted_output,tool,diff,1,121
t25,t25|corrupted_output,corrupted_output,tool,prov,0,121
t25,t25|dropped_note,dropped_note,state,log,0,121
t25,t25|dropped_note,dropped_note,state,diff,1,121
t25,t25|dropped_note,dropped_note,state,prov,1,121
t25,t25|overwritten_note,overwritten_note,state,log,1,121
t25,t25|overwritten_note,overwritten_note,state,diff,0,121
t25,t25|overwritten_note,overwritten_note,state,prov,1,121
t25,t25|wrong_source,wrong_source,evidence,log,1,121
t25,t25|wrong_source,wrong_source,evidence,diff,1,121
t25,t25|wrong_source,wrong_source,evidence,prov,1,121
t25,t25|no_source,no_source,evidence,log,1,121
t25,t25|no_source,no_source,evidence,diff,1,121
t25,t25|no_source,no_source,evidence,prov,1,121
t26,t26|wrong_argument,wrong_argument,tool,log,1,121
t26,t26|wrong_argument,wrong_argument,tool,diff,1,121
t26,t26|wrong_argument,wrong_argument,tool,prov,1,121
t26,t26|corrupted_output,corrupted_output,tool,log,0,121
t26,t26|corrupted_output,corrupted_output,tool,diff,0,121
t26,t26|corrupted_output,corrupted_output,tool,prov,0,121
t26,t26|dropped_note,dropped_note,state,log,1,121
t26,t26|dropped_note,dropped_note,state,diff,1,121
t26,t26|dropped_note,dropped_note,state,prov,1,121
t26,t26|overwritten_note,overwritten_note,state,log,1,121
t26,t26|overwritten_note,overwritten_note,state,diff,1,121
t26,t26|overwritten_note,overwritten_note,state,prov,1,121
t26,t26|wrong_source,wrong_source,evidence,log,1,121
t26,t26|wrong_source,wrong_source,evidence,diff,1,121
t26,t26|wrong_source,wrong_source,evidence,prov,1,121
t26,t26|no_source,no_source,evidence,log,1,121
t26,t26|no_source,no_source,evidence,diff,1,121
t26,t26|no_source,no_source,evidence,prov,1,121
t27,t27|wrong_argument,wrong_argument,tool,log,1,121
t27,t27|wrong_argument,wrong_argument,tool,diff,1,121
t27,t27|wrong_argument,wrong_argument,tool,prov,1,121
t27,t27|corrupted_output,corrupted_output,tool,log,0,121
t27,t27|corrupted_output,corrupted_output,tool,diff,1,121
t27,t27|corrupted_output,corrupted_output,tool,prov,1,121
t27,t27|dropped_note,dropped_note,state,log,1,121
t27,t27|dropped_note,dropped_note,state,diff,1,121
t27,t27|dropped_note,dropped_note,state,prov,0,121
t27,t27|overwritten_note,overwritten_note,state,log,1,121
t27,t27|overwritten_note,overwritten_note,state,diff,1,121
t27,t27|overwritten_note,overwritten_note,state,prov,1,121
t27,t27|wrong_source,wrong_source,evidence,log,1,121
t27,t27|wrong_source,wrong_source,evidence,diff,1,121
t27,t27|wrong_source,wrong_source,evidence,prov,1,121
t27,t27|no_source,no_source,evidence,log,1,121
t27,t27|no_source,no_source,evidence,diff,1,121
t27,t27|no_source,no_source,evidence,prov,1,121
t28,t28|wrong_argument,wrong_argument,tool,log,0,121
t28,t28|wrong_argument,wrong_argument,tool,diff,1,121
t28,t28|wrong_argument,wrong_argument,tool,prov,1,121
t28,t28|corrupted_output,corrupted_output,tool,log,0,121
t28,t28|corrupted_output,corrupted_output,tool,diff,0,121
t28,t28|corrupted_output,corrupted_output,tool,prov,0,121
t28,t28|dropped_note,dropped_note,state,log,1,121
t28,t28|dropped_note,dropped_note,state,diff,0,121
t28,t28|dropped_note,dropped_note,state,prov,0,121
t28,t28|overwritten_note,overwritten_note,state,log,0,121
t28,t28|overwritten_note,overwritten_note,state,diff,1,121
t28,t28|overwritten_note,overwritten_note,state,prov,1,121
t28,t28|wrong_source,wrong_source,evidence,log,1,121
t28,t28|wrong_source,wrong_source,evidence,diff,1,121
t28,t28|wrong_source,wrong_source,evidence,prov,1,121
t28,t28|no_source,no_source,evidence,log,1,121
t28,t28|no_source,no_source,evidence,diff,1,121
t28,t28|no_source,no_source,evidence,prov,1,121
t29,t29|wrong_argument,wrong_argument,tool,log,1,121
t29,t29|wrong_argument,wrong_argument,tool,diff,0,121
t29,t29|wrong_argument,wrong_argument,tool,prov,1,121
t29,t29|corrupted_output,corrupted_output,tool,log,1,121
t29,t29|corrupted_output,corrupted_output,tool,diff,1,121
t29,t29|corrupted_output,corrupted_output,tool,prov,1,121
t29,t29|dropped_note,dropped_note,state,log,1,121
t29,t29|dropped_note,dropped_note,state,diff,1,121
t29,t29|dropped_note,dropped_note,state,prov,1,121
t29,t29|overwritten_note,overwritten_note,state,log,1,121
t29,t29|overwritten_note,overwritten_note,state,diff,1,121
t29,t29|overwritten_note,overwritten_note,state,prov,1,121
t29,t29|wrong_source,wrong_source,evidence,log,1,121
t29,t29|wrong_source,wrong_source,evidence,diff,1,121
t29,t29|wrong_source,wrong_source,evidence,prov,0,121
t29,t29|no_source,no_source,evidence,log,1,121
t29,t29|no_source,no_source,evidence,diff,0,121
t29,t29|no_source,no_source,evidence,prov,1,121
t30,t30|wrong_argument,wrong_argument,tool,log,1,121
t30,t30|wrong_argument,wrong_argument,tool,diff,0,121
t30,t30|wrong_argument,wrong_argument,tool,prov,1,121
t30,t30|corrupted_output,corrupted_output,tool,log,0,121
t30,t30|corrupted_output,corrupted_output,tool,diff,1,121
t30,t30|corrupted_output,corrupted_output,tool,prov,1,121
t30,t30|dropped_note,dropped_note,state,log,1,121
t30,t30|dropped_note,dropped_note,state,diff,1,121
t30,t30|dropped_note,dropped_note,state,prov,1,121
t30,t30|overwritten_note,overwritten_note,state,log,1,121
t30,t30|overwritten_note,overwritten_note,state,diff,1,121
t30,t30|overwritten_note,overwritten_note,state,prov,1,121
t30,t30|wrong_source,wrong_source,evidence,log,1,121
t30,t30|wrong_source,wrong_source,evidence,diff,1,121
t30,t30|wrong_source,wrong_source,evidence,prov,1,121
t30,t30|no_source,no_source,evidence,log,1,121
t30,t30|no_source,no_source,evidence,diff,0,121
t30,t30|no_source,no_source,evidence,prov,1,121
t31,t31|wrong_argument,wrong_argument,tool,log,1,121
t31,t31|wrong_argument,wrong_argument,tool,diff,1,121
t31,t31|wrong_argument,wrong_argument,tool,prov,1,121
t31,t31|corrupted_output,corrupted_output,tool,log,1,121
t31,t31|corrupted_output,corrupted_output,tool,diff,1,121
t31,t31|corrupted_output,corrupted_output,tool,prov,1,121
t31,t31|dropped_note,dropped_note,state,log,1,121
t31,t31|dropped_note,dropped_note,state,diff,1,121
t31,t31|dropped_note,dropped_note,state,prov,1,121
t31,t31|overwritten_note,overwritten_note,state,log,0,121
t31,t31|overwritten_note,overwritten_note,state,diff,1,121
t31,t31|overwritten_note,overwritten_note,state,prov,1,121
t31,t31|wrong_source,wrong_source,evidence,log,1,121
t31,t31|wrong_source,wrong_source,evidence,diff,1,121
t31,t31|wrong_source,wrong_source,evidence,prov,1,121
t31,t31|no_source,no_source,evidence,log,1,121
t31,t31|no_source,no_source,evidence,diff,1,121
t31,t31|no_source,no_source,evidence,prov,1,121
t32,t32|wrong_argument,wrong_argument,tool,log,1,121
t32,t32|wrong_argument,wrong_argument,tool,diff,0,121
t32,t32|wrong_argument,wrong_argument,tool,prov,1,121
t32,t32|corrupted_output,corrupted_output,tool,log,1,121
t32,t32|corrupted_output,corrupted_output,tool,diff,1,121
t32,t32|corrupted_output,corrupted_output,tool,prov,0,121
t32,t32|dropped_note,dropped_note,state,log,0,121
t32,t32|dropped_note,dropped_note,state,diff,1,121
t32,t32|dropped_note,dropped_note,state,prov,1,121
t32,t32|overwritten_note,overwritten_note,state,log,1,121
t32,t32|overwritten_note,overwritten_note,state,diff,0,121
t32,t32|overwritten_note,overwritten_note,state,prov,1,121
t32,t32|wrong_source,wrong_source,evidence,log,1,121
t32,t32|wrong_source,wrong_source,evidence,diff,1,121
t32,t32|wrong_source,wrong_source,evidence,prov,1,121
t32,t32|no_source,no_source,evidence,log,1,121
t32,t32|no_source,no_source,evidence,diff,1,121
t32,t32|no_source,no_source,evidence,prov,1,121
t33,t33|wrong_argument,wrong_argument,tool,log,1,121
t33,t33|wrong_argument,wrong_argument,tool,diff,1,121
t33,t33|wrong_argument,wrong_argument,tool,prov,0,121
t33,t33|corrupted_output,corrupted_output,tool,log,0,121
t33,t33|corrupted_output,corrupted_output,tool,diff,0,121
t33,t33|corrupted_output,corrupted_output,tool,prov,1,121
t33,t33|dropped_note,dropped_note,state,log,1,121
t33,t33|dropped_note,dropped_note,state,diff,1,121
t33,t33|dropped_note,dropped_note,state,prov,1,121
t33,t33|overwritten_note,overwritten_note,state,log,1,121
t33,t33|overwritten_note,overwritten_note,state,diff,1,121
t33,t33|overwritten_note,overwritten_note,state,prov,1,121
t33,t33|wrong_source,wrong_source,evidence,log,1,121
t33,t33|wrong_source,wrong_source,evidence,diff,1,121
t33,t33|wrong_source,wrong_source,evidence,prov,1,121
t33,t33|no_source,no_source,evidence,log,1,121
t33,t33|no_source,no_source,evidence,diff,1,121
t33,t33|no_source,no_source,evidence,prov,1,121
t34,t34|wrong_argument,wrong_argument,tool,log,1,121
t34,t34|wrong_argument,wrong_argument,tool,diff,1,121
t34,t34|wrong_argument,wrong_argument,tool,prov,1,121
t34,t34|corrupted_output,corrupted_output,tool,log,0,121
t34,t34|corrupted_output,corrupted_output,tool,diff,1,121
t34,t34|corrupted_output,corrupted_output,tool,prov,0,121
t34,t34|dropped_note,dropped_note,state,log,1,121
t34,t34|dropped_note,dropped_note,state,diff,0,121
t34,t34|dropped_note,dropped_note,state,prov,0,121
t34,t34|overwritten_note,overwritten_note,state,log,1,121
t34,t34|overwritten_note,overwritten_note,state,diff,1,121
t34,t34|overwritten_note,overwritten_note,state,prov,1,121
t34,t34|wrong_source,wrong_source,evidence,log,1,121
t34,t34|wrong_source,wrong_source,evidence,diff,1,121
t34,t34|wrong_source,wrong_source,evidence,prov,1,121
t34,t34|no_source,no_source,evidence,log,1,121
t34,t34|no_source,no_source,evidence,diff,1,121
t34,t34|no_source,no_source,evidence,prov,1,121
t35,t35|wrong_argument,wrong_argument,tool,log,0,121
t35,t35|wrong_argument,wrong_argument,tool,diff,0,121
t35,t35|wrong_argument,wrong_argument,tool,prov,0,121
t35,t35|corrupted_output,corrupted_output,tool,log,0,121
t35,t35|corrupted_output,corrupted_output,tool,diff,1,121
t35,t35|corrupted_output,corrupted_output,tool,prov,0,121
t35,t35|dropped_note,dropped_note,state,log,1,121
t35,t35|dropped_note,dropped_note,state,diff,1,121
t35,t35|dropped_note,dropped_note,state,prov,1,121
t35,t35|overwritten_note,overwritten_note,state,log,0,121
t35,t35|overwritten_note,overwritten_note,state,diff,1,121
t35,t35|overwritten_note,overwritten_note,state,prov,1,121
t35,t35|wrong_source,wrong_source,evidence,log,1,121
t35,t35|wrong_source,wrong_source,evidence,diff,1,121
t35,t35|wrong_source,wrong_source,evidence,prov,0,121
t35,t35|no_source,no_source,evidence,log,1,121
t35,t35|no_source,no_source,evidence,diff,1,121
t35,t35|no_source,no_source,evidence,prov,1,121
t36,t36|wrong_argument,wrong_argument,tool,log,1,121
t36,t36|wrong_argument,wrong_argument,tool,diff,1,121
t36,t36|wrong_argument,wrong_argument,tool,prov,1,121
t36,t36|corrupted_output,corrupted_output,tool,log,0,121
t36,t36|corrupted_output,corrupted_output,tool,diff,0,121
t36,t36|corrupted_output,corrupted_output,tool,prov,1,121
t36,t36|dropped_note,dropped_note,state,log,1,121
t36,t36|dropped_note,dropped_note,state,diff,1,121
t36,t36|dropped_note,dropped_note,state,prov,1,121
t36,t36|overwritten_note,overwritten_note,state,log,1,121
t36,t36|overwritten_note,overwritten_note,state,diff,1,121
t36,t36|overwritten_note,overwritten_note,state,prov,1,121
t36,t36|wrong_source,wrong_source,evidence,log,1,121
t36,t36|wrong_source,wrong_source,evidence,diff,1,121
t36,t36|wrong_source,wrong_source,evidence,prov,1,121
t36,t36|no_source,no_source,evidence,log,1,121
t36,t36|no_source,no_source,evidence,diff,1,121
t36,t36|no_source,no_source,evidence,prov,1,121
t37,t37|wrong_argument,wrong_argument,tool,log,1,121
t37,t37|wrong_argument,wrong_argument,tool,diff,1,121
t37,t37|wrong_argument,wrong_argument,tool,prov,1,121
t37,t37|corrupted_output,corrupted_output,tool,log,0,121
t37,t37|corrupted_output,corrupted_output,tool,diff,1,121
t37,t37|corrupted_output,corrupted_output,tool,prov,1,121
t37,t37|dropped_note,dropped_note,state,log,1,121
t37,t37|dropped_note,dropped_note,state,diff,1,121
t37,t37|dropped_note,dropped_note,state,prov,1,121
t37,t37|overwritten_note,overwritten_note,state,log,1,121
t37,t37|overwritten_note,overwritten_note,state,diff,1,121
t37,t37|overwritten_note,overwritten_note,state,prov,1,121
t37,t37|wrong_source,wrong_source,evidence,log,0,121
t37,t37|wrong_source,wrong_source,evidence,diff,1,121
t37,t37|wrong_source,wrong_source,evidence,prov,1,121
t37,t37|no_source,no_source,evidence,log,1,121
t37,t37|no_source,no_source,evidence,diff,1,121
t37,t37|no_source,no_source,evidence,prov,1,121
t38,t38|wrong_argument,wrong_argument,tool,log,0,121
t38,t38|wrong_argument,wrong_argument,tool,diff,1,121
t38,t38|wrong_argument,wrong_argument,tool,prov,1,121
t38,t38|corrupted_output,corrupted_output,tool,log,1,121
t38,t38|corrupted_output,corrupted_output,tool,diff,1,121
t38,t38|corrupted_output,corrupted_output,tool,prov,0,121
t38,t38|dropped_note,dropped_note,state,log,1,121
t38,t38|dropped_note,dropped_note,state,diff,1,121
t38,t38|dropped_note,dropped_note,state,prov,1,121
t38,t38|overwritten_note,overwritten_note,state,log,1,121
t38,t38|overwritten_note,overwritten_note,state,diff,1,121
t38,t38|overwritten_note,overwritten_note,state,prov,1,121
t38,t38|wrong_source,wrong_source,evidence,log,1,121
t38,t38|wrong_source,wrong_source,evidence,diff,1,121
t38,t38|wrong_source,wrong_source,evidence,prov,1,121
t38,t38|no_source,no_source,evidence,log,1,121
t38,t38|no_source,no_source,evidence,diff,1,121
t38,t38|no_source,no_source,evidence,prov,1,121
t39,t39|wrong_argument,wrong_argument,tool,log,1,121
t39,t39|wrong_argument,wrong_argument,tool,diff,1,121
t39,t39|wrong_argument,wrong_argument,tool,prov,1,121
t39,t39|corrupted_output,corrupted_output,tool,log,1,121
t39,t39|corrupted_output,corrupted_output,tool,diff,1,121
t39,t39|corrupted_output,corrupted_output,tool,prov,1,121
t39,t39|dropped_note,dropped_note,state,log,1,121
t39,t39|dropped_note,dropped_note,state,diff,1,121
t39,t39|dropped_note,dropped_note,state,prov,1,121
t39,t39|overwritten_note,overwritten_note,state,log,1,121
t39,t39|overwritten_note,overwritten_note,state,diff,1,121
t39,t39|overwritten_note,overwritten_note,state,prov,1,121
t39,t39|wrong_source,wrong_source,evidence,log,1,121
t39,t39|wrong_source,wrong_source,evidence,diff,1,121
t39,t39|wrong_source,wrong_source,evidence,prov,1,121
t39,t39|no_source,no_source,evidence,log,1,121
t39,t39|no_source,no_source,evidence,diff,1,121
t39,t39|no_source,no_source,evidence,prov,1,121
t40,t40|wrong_argument,wrong_argument,tool,log,1,121
t40,t40|wrong_argument,wrong_argument,tool,diff,1,121
t40,t40|wrong_argument,wrong_argument,tool,prov,1,121
t40,t40|corrupted_output,corrupted_output,tool,log,1,121
t40,t40|corrupted_output,corrupted_output,tool,diff,1,121
t40,t40|corrupted_output,corrupted_output,tool,prov,1,121
t40,t40|dropped_note,dropped_note,state,log,1,121
t40,t40|dropped_note,dropped_note,state,diff,1,121
t40,t40|dropped_note,dropped_note,state,prov,1,121
t40,t40|overwritten_note,overwritten_note,state,log,0,121
t40,t40|overwritten_note,overwritten_note,state,diff,1,121
t40,t40|overwritten_note,overwritten_note,state,prov,0,121
t40,t40|wrong_source,wrong_source,evidence,log,1,121
t40,t40|wrong_source,wrong_source,evidence,diff,1,121
t40,t40|wrong_source,wrong_source,evidence,prov,1,121
t40,t40|no_source,no_source,evidence,log,1,121
t40,t40|no_source,no_source,evidence,diff,1,121
t40,t40|no_source,no_source,evidence,prov,1,121
t41,t41|wrong_argument,wrong_argument,tool,log,1,121
t41,t41|wrong_argument,wrong_argument,tool,diff,0,121
t41,t41|wrong_argument,wrong_argument,tool,prov,0,121
t41,t41|corrupted_output,corrupted_output,tool,log,0,121
t41,t41|corrupted_output,corrupted_output,tool,diff,1,121
t41,t41|corrupted_output,corrupted_output,tool,prov,1,121
t41,t41|dropped_note,dropped_note,state,log,0,121
t41,t41|dropped_note,dropped_note,state,diff,0,121
t41,t41|dropped_note,dropped_note,state,prov,0,121
t41,t41|overwritten_note,overwritten_note,state,log,1,121
t41,t41|overwritten_note,overwritten_note,state,diff,1,121
t41,t41|overwritten_note,overwritten_note,state,prov,1,121
t41,t41|wrong_source,wrong_source,evidence,log,0,121
t41,t41|wrong_source,wrong_source,evidence,diff,1,121
t41,t41|wrong_source,wrong_source,evidence,prov,0,121
t41,t41|no_source,no_source,evidence,log,0,121
t41,t41|no_source,no_source,evidence,diff,1,121
t41,t41|no_source,no_source,evidence,prov,1,121
t42,t42|wrong_argument,wrong_argument,tool,log,1,121
t42,t42|wrong_argument,wrong_argument,tool,diff,1,121
t42,t42|wrong_argument,wrong_argument,tool,prov,0,121
t42,t42|corrupted_output,corrupted_output,tool,log,0,121
t42,t42|corrupted_output,corrupted_output,tool,diff,1,121
t42,t42|corrupted_output,corrupted_output,tool,prov,0,121
t42,t42|dropped_note,dropped_note,state,log,1,121
t42,t42|dropped_note,dropped_note,state,diff,1,121
t42,t42|dropped_note,dropped_note,state,prov,1,121
t42,t42|overwritten_note,overwritten_note,state,log,1,121
t42,t42|overwritten_note,overwritten_note,state,diff,1,121
t42,t42|overwritten_note,overwritten_note,state,prov,1,121
t42,t42|wrong_source,wrong_source,evidence,log,1,121
t42,t42|wrong_source,wrong_source,evidence,diff,1,121
t42,t42|wrong_source,wrong_source,evidence,prov,1,121
t42,t42|no_source,no_source,evidence,log,1,121
t42,t42|no_source,no_source,evidence,diff,1,121
t42,t42|no_source,no_source,evidence,prov,1,121
t43,t43|wrong_argument,wrong_argument,tool,log,1,121
t43,t43|wrong_argument,wrong_argument,tool,diff,1,121
t43,t43|wrong_argument,wrong_argument,tool,prov,1,121
t43,t43|corrupted_output,corrupted_output,tool,log,0,121
t43,t43|corrupted_output,corrupted_output,tool,diff,0,121
t43,t43|corrupted_output,corrupted_output,tool,prov,0,121
t43,t43|dropped_note,dropped_note,state,log,1,121
t43,t43|dropped_note,dropped_note,state,diff,1,121
t43,t43|dropped_note,dropped_note,state,prov,1,121
t43,t43|overwritten_note,overwritten_note,state,log,1,121
t43,t43|overwritten_note,overwritten_note,state,diff,1,121
t43,t43|overwritten_note,overwritten_note,state,prov,1,121
t43,t43|wrong_source,wrong_source,evidence,log,1,121
t43,t43|wrong_source,wrong_source,evidence,diff,1,121
t43,t43|wrong_source,wrong_source,evidence,prov,1,121
t43,t43|no_source,no_source,evidence,log,1,121
t43,t43|no_source,no_source,evidence,diff,1,121
t43,t43|no_source,no_source,evidence,prov,1,121
t44,t44|wrong_argument,wrong_argument,tool,log,1,121
t44,t44|wrong_argument,wrong_argument,tool,diff,1,121
t44,t44|wrong_argument,wrong_argument,tool,prov,1,121
t44,t44|corrupted_output,corrupted_output,tool,log,1,121
t44,t44|corrupted_output,corrupted_output,tool,diff,1,121
t44,t44|corrupted_output,corrupted_output,tool,prov,1,121
t44,t44|dropped_note,dropped_note,state,log,1,121
t44,t44|dropped_note,dropped_note,state,diff,1,121
t44,t44|dropped_note,dropped_note,state,prov,1,121
t44,t44|overwritten_note,overwritten_note,state,log,0,121
t44,t44|overwritten_note,overwritten_note,state,diff,1,121
t44,t44|overwritten_note,overwritten_note,state,prov,0,121
t44,t44|wrong_source,wrong_source,evidence,log,1,121
t44,t44|wrong_source,wrong_source,evidence,diff,1,121
t44,t44|wrong_source,wrong_source,evidence,prov,1,121
t44,t44|no_source,no_source,evidence,log,1,121
t44,t44|no_source,no_source,evidence,diff,1,121
t44,t44|no_source,no_source,evidence,prov,1,121
t45,t45|wrong_argument,wrong_argument,tool,log,1,121
t45,t45|wrong_argument,wrong_argument,tool,diff,1,121
t45,t45|wrong_argument,wrong_argument,tool,prov,1,121
t45,t45|corrupted_output,corrupted_output,tool,log,0,121
t45,t45|corrupted_output,corrupted_output,tool,diff,0,121
t45,t45|corrupted_output,corrupted_output,tool,prov,1,121
t45,t45|dropped_note,dropped_note,state,log,1,121
t45,t45|dropped_note,dropped_note,state,diff,1,121
t45,t45|dropped_note,dropped_note,state,prov,0,121
t45,t45|overwritten_note,overwritten_note,state,log,0,121
t45,t45|overwritten_note,overwritten_note,state,diff,1,121
t45,t45|overwritten_note,overwritten_note,state,prov,1,121
t45,t45|wrong_source,wrong_source,evidence,log,1,121
t45,t45|wrong_source,wrong_source,evidence,diff,1,121
t45,t45|wrong_source,wrong_source,evidence,prov,1,121
t45,t45|no_source,no_source,evidence,log,1,121
t45,t45|no_source,no_source,evidence,diff,1,121
t45,t45|no_source,no_source,evidence,prov,1,121
t46,t46|wrong_argument,wrong_argument,tool,log,1,121
t46,t46|wrong_argument,wrong_argument,tool,diff,1,121
t46,t46|wrong_argument,wrong_argument,tool,prov,1,121
t46,t46|corrupted_output,corrupted_output,tool,log,1,121
t46,t46|corrupted_output,corrupted_output,tool,diff,1,121
t46,t46|corrupted_output,corrupted_output,tool,prov,1,121
t46,t46|dropped_note,dropped_note,state,log,1,121
t46,t46|dropped_note,dropped_note,state,diff,1,121
t46,t46|dropped_note,dropped_note,state,prov,1,121
t46,t46|overwritten_note,overwritten_note,state,log,1,121
t46,t46|overwritten_note,overwritten_note,state,diff,1,121
t46,t46|overwritten_note,overwritten_note,state,prov,1,121
t46,t46|wrong_source,wrong_source,evidence,log,1,121
t46,t46|wrong_source,wrong_source,evidence,diff,1,121
t46,t46|wrong_source,wrong_source,evidence,prov,1,121
t46,t46|no_source,no_source,evidence,log,0,121
t46,t46|no_source,no_source,evidence,diff,1,121
t46,t46|no_source,no_source,evidence,prov,1,121
t47,t47|wrong_argument,wrong_argument,tool,log,0,121
t47,t47|wrong_argument,wrong_argument,tool,diff,1,121
t47,t47|wrong_argument,wrong_argument,tool,prov,1,121
t47,t47|corrupted_output,corrupted_output,tool,log,0,121
t47,t47|corrupted_output,corrupted_output,tool,diff,0,121
t47,t47|corrupted_output,corrupted_output,tool,prov,1,121
t47,t47|dropped_note,dropped_note,state,log,1,121
t47,t47|dropped_note,dropped_note,state,diff,1,121
t47,t47|dropped_note,dropped_note,state,prov,1,121
t47,t47|overwritten_note,overwritten_note,state,log,1,121
t47,t47|overwritten_note,overwritten_note,state,diff,1,121
t47,t47|overwritten_note,overwritten_note,state,prov,0,121
t47,t47|wrong_source,wrong_source,evidence,log,1,121
t47,t47|wrong_source,wrong_source,evidence,diff,1,121
t47,t47|wrong_source,wrong_source,evidence,prov,1,121
t47,t47|no_source,no_source,evidence,log,1,121
t47,t47|no_source,no_source,evidence,diff,1,121
t47,t47|no_source,no_source,evidence,prov,1,121
t48,t48|wrong_argument,wrong_argument,tool,log,1,121
t48,t48|wrong_argument,wrong_argument,tool,diff,1,121
t48,t48|wrong_argument,wrong_argument,tool,prov,1,121
t48,t48|corrupted_output,corrupted_output,tool,log,0,121
t48,t48|corrupted_output,corrupted_output,tool,diff,1,121
t48,t48|corrupted_output,corrupted_output,tool,prov,1,121
t48,t48|dropped_note,dropped_note,state,log,1,121
t48,t48|dropped_note,dropped_note,state,diff,1,121
t48,t48|dropped_note,dropped_note,state,prov,1,121
t48,t48|overwritten_note,overwritten_note,state,log,1,121
t48,t48|overwritten_note,overwritten_note,state,diff,1,121
t48,t48|overwritten_note,overwritten_note,state,prov,0,121
t48,t48|wrong_source,wrong_source,evidence,log,1,121
t48,t48|wrong_source,wrong_source,evidence,diff,1,121
t48,t48|wrong_source,wrong_source,evidence,prov,1,121
t48,t48|no_source,no_source,evidence,log,1,121
t48,t48|no_source,no_source,evidence,diff,1,121
