run_id,task_id,fault_type,fault_class,hook_tool,k,k_bin,n_steps,rel_pos,format,arm,auditor_role,sample_id,is_control,is_development,pred_step,true_step,exact,within3,pred_cat,true_cat,false_alarm,pointer_ok,parse_ok,too_long,tokens_in,tokens_out,bytes_record,prompt_hash,render_hash,model_tag,model_digest,ollama_version,think,num_ctx,seconds
4hop1__152562_5274_458768_33677|wrong_source|18,4hop1__152562_5274_458768_33677,wrong_source,evidence,write_note,18.0,1.0,26,0.692,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,0,1,0,5353,185,16300,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,65b0e2ed65c1df44ca1d23dc2b52935000dd2431d73f294b9650d3ed9395c284,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.08
3hop1__695430_831637_91775|corrupted_output|22,3hop1__695430_831637_91775,corrupted_output,tool,read,22.0,2.0,36,0.611,log,lossless,primary,0,0,0,22.0,22.0,1.0,1.0,tool,tool,,0,1,0,5039,228,14257,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,ced8b660253457a27e2ef7b785715b0a2c35e3a7ffc4b19984e10c6ffa7860de,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.53
3hop1__695430_831637_91775|corrupted_output|22,3hop1__695430_831637_91775,corrupted_output,tool,read,22.0,2.0,36,0.611,diff,lossless,primary,0,0,0,22.0,22.0,1.0,1.0,tool,tool,,0,1,0,6549,223,18687,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,3f6956860374d3e559735d39fbcb0a34e4e13b6b01762e6e573487961fdf99b4,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,78.54
3hop1__695430_831637_91775|corrupted_output|22,3hop1__695430_831637_91775,corrupted_output,tool,read,22.0,2.0,36,0.611,prov,lossless,primary,0,0,0,22.0,22.0,1.0,1.0,tool,tool,,0,1,0,6737,253,18963,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,29de0dc842c951f1bb48476acca76d39406ccf71ae263d74ec9bcedee889925c,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,84.32
3hop1__695430_831637_91775|dropped_note|6,3hop1__695430_831637_91775,dropped_note,state,write_note,6.0,0.0,26,0.231,log,lossless,primary,0,0,0,12.0,6.0,0.0,0.0,evidence,state,,1,1,0,3924,192,10447,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,77ec88e579e09aa02a323c85427d0e8c759ae37851b0292db977264184d14ccf,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,51.84
3hop1__695430_831637_91775|dropped_note|6,3hop1__695430_831637_91775,dropped_note,state,write_note,6.0,0.0,26,0.231,diff,lossless,primary,0,0,0,12.0,6.0,0.0,0.0,evidence,state,,1,1,0,4977,213,13537,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,305267634ad1721e32c66fa25b4f9cf7b1e1c79e52c1f6365729e3c880cc9b65,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,64.09
3hop1__695430_831637_91775|dropped_note|6,3hop1__695430_831637_91775,dropped_note,state,write_note,6.0,0.0,26,0.231,prov,lossless,primary,0,0,0,12.0,6.0,0.0,0.0,evidence,state,,0,1,0,5144,242,13829,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,b4699189954f3469f8f693a465dcc53df3c42b99912303865d781dd57657b55f,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,68.24
3hop1__695430_831637_91775|no_source|6,3hop1__695430_831637_91775,no_source,evidence,write_note,6.0,0.0,38,0.158,log,lossless,primary,0,0,0,12.0,6.0,0.0,0.0,evidence,evidence,,1,1,0,5033,205,13946,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,d06ec54ff5fe8c91419bfab6c8fecad8709307c51da31de7fd18b6a1dce86d04,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.64
3hop1__695430_831637_91775|no_source|6,3hop1__695430_831637_91775,no_source,evidence,write_note,6.0,0.0,38,0.158,diff,lossless,primary,0,0,0,12.0,6.0,0.0,0.0,evidence,evidence,,1,1,0,6205,220,17125,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,81d821483c82791c0336ad25df259cada8243d262485f106893e66a7d93c6196,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,76.43
3hop1__695430_831637_91775|no_source|6,3hop1__695430_831637_91775,no_source,evidence,write_note,6.0,0.0,38,0.158,prov,lossless,primary,0,0,0,6.0,6.0,1.0,1.0,evidence,evidence,,0,1,0,6514,181,18134,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,81d3a008ae0817bbb0919b450abfb0e7ecd9260baf0590fae54bb3c710db81c0,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,77.72
3hop1__695430_831637_91775|overwritten_note|18,3hop1__695430_831637_91775,overwritten_note,state,write_note,18.0,1.0,26,0.692,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,1,1,0,3933,131,10478,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,3e71719c515744f97b24087c6eef0c2a1842f5d781de852450876a07cb146d2c,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,46.87
3hop1__695430_831637_91775|overwritten_note|18,3hop1__695430_831637_91775,overwritten_note,state,write_note,18.0,1.0,26,0.692,diff,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,1,1,0,5027,200,13684,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,a3c4c0b81a2864b43a7b3e4f54ffef93ac4d79c079ebe72a384e504d567f783b,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.79
3hop1__695430_831637_91775|overwritten_note|18,3hop1__695430_831637_91775,overwritten_note,state,write_note,18.0,1.0,26,0.692,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,0,1,0,5218,226,14034,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,3e4c9db786cb6bb6fe8b07c8c733e6db93fcc236049248a78346a1c43dc12fac,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,68.22
3hop1__695430_831637_91775|wrong_argument|14,3hop1__695430_831637_91775,wrong_argument,tool,search,14.0,1.0,30,0.467,log,lossless,primary,0,0,0,14.0,14.0,1.0,1.0,tool,tool,,0,1,0,4569,173,12502,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,9a185f719ceca88ff4ab3def40fa97e16a0e8ab5650855fd55fb9047eabd00d1,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,59.63
3hop1__695430_831637_91775|wrong_argument|14,3hop1__695430_831637_91775,wrong_argument,tool,search,14.0,1.0,30,0.467,diff,lossless,primary,0,0,0,14.0,14.0,1.0,1.0,tool,tool,,0,1,0,5744,167,15892,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,93dcc59fbbc2f9a2384472c060815b7adef938498ebe1ccb16dc43ddf891034a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,67.26
3hop1__695430_831637_91775|wrong_argument|14,3hop1__695430_831637_91775,wrong_argument,tool,search,14.0,1.0,30,0.467,prov,lossless,primary,0,0,0,14.0,14.0,1.0,1.0,tool,tool,,1,1,0,5982,153,16414,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ff3b8f14ca6f1988b79f625796194e99a8aa67b6bc6787ddc03b05402786fe23,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,67.75
3hop1__695430_831637_91775|wrong_source|24,3hop1__695430_831637_91775,wrong_source,evidence,write_note,24.0,2.0,26,0.923,log,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,1,1,0,3944,172,10537,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,301a0135a56a6fee75445cbc7b398eea333b73b4dadf94a622611d51fa65437c,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,50.9
3hop1__695430_831637_91775|wrong_source|24,3hop1__695430_831637_91775,wrong_source,evidence,write_note,24.0,2.0,26,0.923,diff,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,1,1,0,5037,191,13743,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,112f21439259ed7ee9362e43dd1b495271ac73ddb988fa53bf1661bf55ada98d,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,62.6
3hop1__695430_831637_91775|wrong_source|24,3hop1__695430_831637_91775,wrong_source,evidence,write_note,24.0,2.0,26,0.923,prov,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,0,1,0,5237,196,14123,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,bc37c1243183cf512536ec4647bf4d1795fb522e75b289a508a2e04e768c1794,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.98
3hop1__226638_538202_84283|corrupted_output|2,3hop1__226638_538202_84283,corrupted_output,tool,search,2.0,0.0,38,0.053,log,lossless,primary,0,0,0,,2.0,0.0,0.0,none,tool,,0,1,0,5490,216,16953,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,b57eb6f5e5af3947094bfe9be50a937370843b23fe6599bdb0e7553a4501bf2a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,72.81
3hop1__226638_538202_84283|corrupted_output|2,3hop1__226638_538202_84283,corrupted_output,tool,search,2.0,0.0,38,0.053,diff,lossless,primary,0,0,0,,2.0,0.0,0.0,none,tool,,0,1,0,6531,218,19792,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,bd4b1de17f7f93a1ac56caa82b830f998d26528a0c0dee1ed32659a2fdd82e00,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,81.25
3hop1__226638_538202_84283|corrupted_output|2,3hop1__226638_538202_84283,corrupted_output,tool,search,2.0,0.0,38,0.053,prov,lossless,primary,0,0,0,,2.0,0.0,0.0,,tool,,0,0,0,6749,1024,20727,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,f406162dd5c73653f953a2c9f9d920d2fc7b85281411d79cd90d5b8f40707945,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,192.77
3hop1__226638_538202_84283|dropped_note|18,3hop1__226638_538202_84283,dropped_note,state,write_note,18.0,1.0,26,0.692,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,0,1,0,4059,149,11750,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,b31a06c3814c9df181e62d58161476226283328af5d12ee01bae65e5852454c6,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.28
3hop1__226638_538202_84283|dropped_note|18,3hop1__226638_538202_84283,dropped_note,state,write_note,18.0,1.0,26,0.692,diff,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,0,1,0,5255,169,15425,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,8479dd6bf8e330165dc6d9a6fc83602fccfdfcc81f171a49aa090b35af03a3a2,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.33
3hop1__226638_538202_84283|dropped_note|18,3hop1__226638_538202_84283,dropped_note,state,write_note,18.0,1.0,26,0.692,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,0,1,0,5228,155,15052,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,021a1b1835dcf71a615aae55d975bcd6c29af8692d556e9f04b8993c35e52357,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.53
3hop1__226638_538202_84283|no_source|18,3hop1__226638_538202_84283,no_source,evidence,write_note,18.0,1.0,26,0.692,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,1,1,0,4061,144,11784,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,5df2dc43ae3b6768e82a1e81ad2b6cd1c3101ca3f7e8a357912f0b9ab44ff6d7,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,24.6
3hop1__226638_538202_84283|no_source|18,3hop1__226638_538202_84283,no_source,evidence,write_note,18.0,1.0,26,0.692,diff,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,1,1,0,5286,134,15573,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,26fc3fc7ebbb501d554cbbc4c16f9a631931baccfba78dd8715b2db354ff9961,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,60.17
3hop1__226638_538202_84283|no_source|18,3hop1__226638_538202_84283,no_source,evidence,write_note,18.0,1.0,26,0.692,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,0,1,0,5278,150,15242,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,0a6a58ddda8ac91f57cabb85408043aa28057311b90415649459f170b4dfa3bf,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,61.12
3hop1__226638_538202_84283|overwritten_note|24,3hop1__226638_538202_84283,overwritten_note,state,write_note,24.0,2.0,26,0.923,log,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,state,state,,0,1,0,4063,173,11792,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,36249fad21d2bc30fcd0dc166572719cb6e068f3a0f336749671f885966dcb60,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,28.64
3hop1__226638_538202_84283|overwritten_note|24,3hop1__226638_538202_84283,overwritten_note,state,write_note,24.0,2.0,26,0.923,diff,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,state,state,,1,1,0,5301,155,15591,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,2e6437db48fb24ad375f31d81d69e734e29a40718a39efe1831f523a3bd4af96,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,61.42
3hop1__226638_538202_84283|overwritten_note|24,3hop1__226638_538202_84283,overwritten_note,state,write_note,24.0,2.0,26,0.923,prov,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,state,state,,0,1,0,5294,201,15289,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,f90a07d1e3865bb53eb0ea97d2be99050f87d806a5d3b5b7905e913b0e756d26,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,66.66
3hop1__226638_538202_84283|wrong_argument|22,3hop1__226638_538202_84283,wrong_argument,tool,read,22.0,2.0,32,0.688,log,lossless,primary,0,0,0,22.0,22.0,1.0,1.0,tool,tool,,0,1,0,4894,203,14506,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,3cda8bc59abadf79e1fa84b3a76af3a585c654ca4de34528bb69d74a64680bcc,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,36.59
3hop1__226638_538202_84283|wrong_argument|22,3hop1__226638_538202_84283,wrong_argument,tool,read,22.0,2.0,32,0.688,diff,lossless,primary,0,0,0,22.0,22.0,1.0,1.0,tool,tool,,0,1,0,6404,212,19115,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,1ea48d8b61f6443f51c2812455f820edf5458465116cbc70f6d8f176160ee64e,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,40.19
3hop1__226638_538202_84283|wrong_argument|22,3hop1__226638_538202_84283,wrong_argument,tool,read,22.0,2.0,32,0.688,prov,lossless,primary,0,0,0,22.0,22.0,1.0,1.0,tool,tool,,1,1,0,6424,182,18848,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ab43c8b2b757410bf466889163b4c38b53a0dc6386aaf161f240729d5e36be22,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,39.1
3hop1__226638_538202_84283|wrong_source|12,3hop1__226638_538202_84283,wrong_source,evidence,write_note,12.0,0.0,26,0.462,log,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,evidence,evidence,,1,1,0,4063,213,11728,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,a257abc9c4ae20c2e52614bd21b2d14ba394093a08c8c23431208c5c97f9c92b,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.5
3hop1__226638_538202_84283|wrong_source|12,3hop1__226638_538202_84283,wrong_source,evidence,write_note,12.0,0.0,26,0.462,diff,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,evidence,evidence,,0,1,0,5300,210,15527,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,5421569cc3ddf4eea03b9962e8d78fbb544f91ae76386333dbd6c2e3b56e9757,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,68.51
3hop1__226638_538202_84283|wrong_source|12,3hop1__226638_538202_84283,wrong_source,evidence,write_note,12.0,0.0,26,0.462,prov,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,evidence,evidence,,0,1,0,5312,243,15258,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,64294842cdc1f30749b3c0ee30c0ed3eb486d1c2acd0db2dc5e0eac1647dc11c,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,72.87
3hop2__326964_7721_7713|corrupted_output|10,3hop2__326964_7721_7713,corrupted_output,tool,read,10.0,1.0,38,0.263,log,lossless,primary,0,0,0,10.0,10.0,1.0,1.0,tool,tool,,0,1,0,6277,171,20803,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,6b161a4b7f918babeba7bdc6ad4f3b19baf2b7a89df5168fde66af76583f1b60,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,73.86
3hop2__326964_7721_7713|corrupted_output|10,3hop2__326964_7721_7713,corrupted_output,tool,read,10.0,1.0,38,0.263,diff,lossless,primary,0,0,0,10.0,10.0,1.0,1.0,tool,tool,,0,1,0,8024,172,26694,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,3412136e326fadee9ccba8c80517190e6e0eb41e9118e2b571dd70b3350e2a09,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,90.43
3hop2__326964_7721_7713|corrupted_output|10,3hop2__326964_7721_7713,corrupted_output,tool,read,10.0,1.0,38,0.263,prov,lossless,primary,0,0,0,10.0,10.0,1.0,1.0,tool,tool,,0,1,0,7764,239,25222,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,89661823069b0adf367a45f0d65f42bdf087df98d1292a17bcb61df4b8751380,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,94.18
3hop2__326964_7721_7713|dropped_note|18,3hop2__326964_7721_7713,dropped_note,state,write_note,18.0,2.0,20,0.9,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,0,1,0,3508,204,10271,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,45aaf0842842dba4191f63ab36a4303db08cd252252320f9967077fac69e3d66,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.78
3hop2__326964_7721_7713|dropped_note|18,3hop2__326964_7721_7713,dropped_note,state,write_note,18.0,2.0,20,0.9,diff,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,0,1,0,4642,211,13972,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,ed07bc4a2d9f7ffcd857793fc2c7c99df311f79bfc843df21afa82bd95112651,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.21
3hop2__326964_7721_7713|dropped_note|18,3hop2__326964_7721_7713,dropped_note,state,write_note,18.0,2.0,20,0.9,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,0,1,0,4379,142,12757,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,7cf2351d80e2da205269cb7574f0ea9586266a5df401d51746a62b62b255d1b1,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.89
3hop2__326964_7721_7713|no_source|18,3hop2__326964_7721_7713,no_source,evidence,write_note,18.0,2.0,20,0.9,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,1,1,0,3515,150,10367,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,ec645873320da57bc6c4728faa739a0b0dd45049db7f77d62b2cc4396c1daaf9,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,27.46
3hop2__326964_7721_7713|no_source|18,3hop2__326964_7721_7713,no_source,evidence,write_note,18.0,2.0,20,0.9,diff,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,1,1,0,4689,154,14209,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,502c4a76b341a378e69985dda3bc9f8d3b9ace870060b4730ba044fd63b4928d,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,28.15
3hop2__326964_7721_7713|no_source|18,3hop2__326964_7721_7713,no_source,evidence,write_note,18.0,2.0,20,0.9,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,0,1,0,4482,177,13131,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,1eb9748eeee25539f410ddd0c1ba46397e71e2c9a51a681f2c8bcd9595a0b752,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,29.93
3hop2__326964_7721_7713|overwritten_note|12,3hop2__326964_7721_7713,overwritten_note,state,write_note,12.0,0.0,20,0.6,log,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,state,state,,1,1,0,3540,150,10346,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,0778f01057e5521a82d61e1b4441ecb8284eb573bae19548ea9908075965f8aa,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,45.7
3hop2__326964_7721_7713|overwritten_note|12,3hop2__326964_7721_7713,overwritten_note,state,write_note,12.0,0.0,20,0.6,diff,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,state,state,,1,1,0,4726,213,14198,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,2d7dd159c8ff43793849f73c117229ec36cc4e421a73ebf0937067f20b008c07,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,64.67
3hop2__326964_7721_7713|overwritten_note|12,3hop2__326964_7721_7713,overwritten_note,state,write_note,12.0,0.0,20,0.6,prov,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,state,state,,1,1,0,4548,179,13220,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,d073391fa34ca09e447db62ea32c2e6b8009d2dd18c884f50693f931baab2f7d,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,58.51
3hop2__326964_7721_7713|wrong_argument|8,3hop2__326964_7721_7713,wrong_argument,tool,search,8.0,0.0,38,0.211,log,lossless,primary,0,0,0,8.0,8.0,1.0,1.0,tool,tool,,0,1,0,6462,188,20967,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,31122199b92961fe26efe4ee7239b4fb493d62fd1632eb1d736aef0ed46a4161,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,76.64
